Year,FacilityID,FacilityOwner,FacilityName,Type,SubType,SourceName,SourceType,Sub-Basin,8DigitHUC,County,TotalIntake(MG),month,monthlyWaterUse,Date,monthlyWaterUseMG,NewWaterType,NewSubType
2009,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,68.941,2,4.788,2/1/2009,4.788,Surface Water,Textile Manufacturing
2009,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,171.53,2,17.584,2/1/2009,17.584,Surface Water,Textile Manufacturing
2009,0285-0007,Pilgrim's Pride,Gold Kist,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,287.588,2,24.552,2/1/2009,24.552,Surface Water,Food
2009,0146-0001,RENOVA Partners,Davidson River Village,Industrial,Wood/Paper products,No Source Listed,No Source Listed,French Broad River (05-2),6010105,Transylvania,0,2,0,2/1/2009,0,No Source Listed,Wood & Paper Products
2009,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,1996.55,2,153.16,2/1/2009,153.16,Surface Water,Metal/Plastic/Fiberglass
2009,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,408.527,2,29.764,2/1/2009,29.764,Groundwater,Food
2009,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,549.334,2,44.22,2/1/2009,44.22,Groundwater,Food
2009,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,2,56,2/1/2009,56,Surface Water,Metal/Plastic/Fiberglass
2009,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,125.101,2,12.88,2/1/2009,12.88,Surface Water,Textile Manufacturing
2009,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,59.578,2,5.6,2/1/2009,5.6,Groundwater,Food
2009,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,2,7.5,2/1/2009,7.5,Surface Water,Food
2009,0205-0003,Weyerhaeuser Company,Weyerhaeuser Company,Industrial,Wood/Paper products,4 Wells and a River,River and Well,Neuse River (10-1),3030003,Craven,4894.43,2,385,2/1/2009,385,Mix,Wood & Paper Products
2009,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,28.169,2,2.184,2/1/2009,2.184,Groundwater,Chemical
2010,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,146.09,2,10.08,2/1/2010,10.08,Groundwater,Textile Manufacturing
2010,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,177.61,2,6.66,2/1/2010,6.66,Groundwater,Animal Production and Aquaculture
2010,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,213.369,2,14.144,2/1/2010,14.144,Surface Water,Textile Manufacturing
2010,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,17.363,2,1.148,2/1/2010,1.148,Surface Water,Wood & Paper Products
2010,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,0,2,0,2/1/2010,0,Groundwater,Chemical
2010,0432-0001,"Avoca, Inc.",Avoca Farms,Industrial,Chemical/Pharmaceutical manufacturing/processing,Wells 1 and 2,Well,Chowan River (04-1),3010203,Bertie,43.377,2,4.06,2/1/2010,4.06,Groundwater,Chemical
2010,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,430.87,2,28,2/1/2010,28,Groundwater,Chemical
2010,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11042.93,2,741.44,2/1/2010,741.44,Surface Water,Wood & Paper Products
2010,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,66.043,2,4.172,2/1/2010,4.172,Surface Water,Wood & Paper Products
2010,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,216.349,2,15.288,2/1/2010,15.288,Surface Water,Textile Manufacturing
2010,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,41.323,2,2.664,2/1/2010,2.664,Mix,Chemical
2010,0359-0001,"CNA Holdings, Inc.","CNA Holdings, Inc.-TICONA",Industrial,Metal/Plastic/Fiberglass manufacturing,Buffalo Creek,Stream,Broad River (01-1),3050105,Cleveland,57.271,2,8.652,2/1/2010,8.652,Surface Water,Metal/Plastic/Fiberglass
2010,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,50.005,2,3.836,2/1/2010,3.836,Surface Water,Textile Manufacturing
2010,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,14.646,2,1.083,2/1/2010,1.083,Surface Water,Textile Manufacturing
2010,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,2,7,2/1/2010,7,Groundwater,Metal/Plastic/Fiberglass
2010,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1795.8,2,137.76,2/1/2010,137.76,Surface Water,Chemical
2010,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,340.455,2,25.844,2/1/2010,25.844,Surface Water,Textile Manufacturing
2010,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3978.585,2,228.76,2/1/2010,228.76,Mix,Chemical
2010,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,445.033,2,33.544,2/1/2010,33.544,Mix,Metal/Plastic/Fiberglass
2010,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3,4 and 5",Well,Lumber River (09-1),3040203,Robeson,2.86,2,0.22,2/1/2010,0.22,Groundwater,Metal/Plastic/Fiberglass
2010,0807-0001,Gavilon Fertizer,Gavilon Fertilizer - Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Northeast Cape Fear River,River,Cape Fear River (02-3),3030007,New Hanover,16.8,2,4.2,2/1/2010,4.2,Surface Water,Chemical
2010,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,166.506,2,14.056,2/1/2010,14.056,Groundwater,Chemical
2010,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12666.1,2,929.6,2/1/2010,929.6,Surface Water,Wood & Paper Products
2010,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,6 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,396.07,2,30.8,2/1/2010,30.8,Groundwater,Textile Manufacturing
2010,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,29.38,2,1.995,2/1/2010,1.995,Surface Water,Wood & Paper Products
2010,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6403.24,2,299.6,2/1/2010,299.6,Surface Water,Wood & Paper Products
2010,0060-0001,"Kordsa, Inc.","Kordsa, Inc.",Industrial,Textile manufacturing,Kordsa Well,Well,Big Shoe Heel Creek (09-2),3040204,Scotland,1.278,2,0.112,2/1/2010,0.112,Groundwater,Textile Manufacturing
2010,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River and 2 Wells,River and Well,Yadkin River (18-1),3040101,Wilkes,752.956,2,72.8,2/1/2010,72.8,Mix,Wood & Paper Products
2010,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,304.838,2,25.368,2/1/2010,25.368,Surface Water,Metal/Plastic/Fiberglass
2010,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,31.582,2,2.324,2/1/2010,2.324,Groundwater,Chemical
2010,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,609.429,2,45.864,2/1/2010,45.864,Groundwater,Food
2010,0230-0001,"Perdue Farms, Inc.",Lewiston,Industrial,Animal processing,8 Wells,Well,Roanoke River (14-1),3010107,Bertie,999.02,2,79.8,2/1/2010,79.8,Groundwater,Food
2010,0383-0001,Performance Fibers Inc.,Performance Fibers - New Hill Facility,Industrial,Textile manufacturing,Haw River,River,Haw River (02-1),3030002,Chatham,73.397,2,4.732,2/1/2010,4.732,Surface Water,Textile Manufacturing
2010,0383-0002,Performance Fibers Inc.,Performance Fibers - Salisbury Facility,Industrial,Textile manufacturing,Second Creek,Stream,South Yadkin River (18-2),3040102,Rowan,151.169,2,11.396,2/1/2010,11.396,Surface Water,Textile Manufacturing
2010,0285-0007,Pilgrim's Pride,Gold Kist,Industrial,Animal processing,Deep River,River,Deep River (02-2),3030003,Lee,363.71,2,21.964,2/1/2010,21.964,Surface Water,Food
2010,0248-0001,Siemens Westinghouse Power Corporation,Charlotte Turbine Generator Service Center,Industrial,Metal/Plastic/Fiberglass manufacturing,Lake Wylie,Lake,Catawba River (03-1),3050101,Mecklenburg,2365.2,2,181.44,2/1/2010,181.44,Surface Water,Metal/Plastic/Fiberglass
2010,0429-0003,Smithfield Foods,Clinton Plant,Industrial,Animal processing,Smithfield Clinton Wells 1 and 2,Well,South River (02-4),3030006,Sampson,400.751,2,32.844,2/1/2010,32.844,Groundwater,Food
2010,0429-0002,Smithfield Foods,Smithfield Packing - Tar Heel Division,Industrial,Animal processing,9 Wells,Well,Lumber River (09-1),3040203,Bladen,593.491,2,46.228,2/1/2010,46.228,Groundwater,Food
2010,0338-0001,Teledyne Allvac,Monroe Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,Lower Pond,Pond,Rocky River (18-4),3040105,Union,730,2,56,2/1/2010,56,Surface Water,Metal/Plastic/Fiberglass
2010,0705-0001,"True Textiles, Inc.","True Elkin, Inc.",Industrial,Textile manufacturing,Big Elkin Creek and Yadkin River,Stream and River,Yadkin River (18-1),3040101,Surry,38.378,2,2.528,2/1/2010,2.528,Surface Water,Textile Manufacturing
2010,0426-0001,"Tyson Foods, Inc",River Valley Animal Foods,Industrial,Animal processing,6 Wells,Well,South Yadkin River (18-2),3040102,Iredell,49.765,2,2.38,2/1/2010,2.38,Groundwater,Food
2010,0713-0001,"Valley Proteins, Inc.","Carolina By- Products, Gastonia Division",Industrial,Animal processing,Crowders Creek and Well,Stream and Well,Catawba River (03-1),3050101,Gaston,94.2,2,7.5,2/1/2010,7.5,Surface Water,Food
2010,0601-0001,"Zink Imaging, Inc.","Zink Imaging, Inc.",Industrial,Chemical/Pharmaceutical manufacturing/processing,2 Wells,Well,Haw River (02-1),3030002,Guilford,31.164,2,2.296,2/1/2010,2.296,Groundwater,Chemical
2011,0292-0001,"Alamac American Knits, LLC",Alamac American Knits,Industrial,Textile manufacturing,"Wells 1,2,4 and 5",Well,Lumber River (09-1),3040203,Robeson,113.9,2,10.08,2/1/2011,10.08,Groundwater,Textile Manufacturing
2011,0423-0001,Allen Canning Company,Allen Canning Company #7,Industrial,Aquaculture,East and West wells,Well,South River (02-4),3030006,Sampson,79.58,2,5.13,2/1/2011,5.13,Groundwater,Animal Production and Aquaculture
2011,0004-0001,"American & Efird, Inc.",Plant 15,Industrial,Textile manufacturing,Catawba River,River,Catawba River (03-1),3050101,Gaston,220.199,2,16.38,2/1/2011,16.38,Surface Water,Textile Manufacturing
2011,0385-0001,Arauco Panels USA LLC,Moncure Division,Industrial,Wood/Paper products,Haw River,River,Haw River (02-1),3030002,Chatham,21.951,2,1.092,2/1/2011,1.092,Surface Water,Wood & Paper Products
2011,0009-0001,Archer Daniels Midland Company,Southport Plant 789,Industrial,Chemical/Pharmaceutical manufacturing/processing,Construction well,Well,Cape Fear River (02-3),3030005,Brunswick,6.844,2,0,2/1/2011,0,Groundwater,Chemical
2011,0249-0001,Baxter Healthcare Corporation,Baxter North Cove Facility,Industrial,Chemical/Pharmaceutical manufacturing/processing,"Wells 1,3,5 and 9",Well,Catawba River (03-1),3050101,McDowell,444.742,2,36.988,2/1/2011,36.988,Groundwater,Chemical
2011,0350-0001,"Blue Ridge Paper Products, Inc.",Canton Mill,Industrial,Wood/Paper products,Pigeon River,River,Pigeon River (05-3),6010106,Haywood,11507.626,2,865.34,2/1/2011,865.34,Surface Water,Wood & Paper Products
2011,0786-0001,Blue Ridge Tissue Corp,Blue Ridge Tissue Corp - Patterson Mill,Industrial,Wood/Paper products,In-take Pump and Fire Pump,River,Yadkin River (18-1),3040101,Caldwell,73.558,2,5.04,2/1/2011,5.04,Surface Water,Wood & Paper Products
2011,0095-0001,"Cascades Holdings US, Inc.",West Point Home Filter/Waste Treatment,Industrial,Textile manufacturing,"Pumps 1,2 and 3",River,Lumber River (09-1),3040203,Scotland,217.225,2,16.38,2/1/2011,16.38,Surface Water,Textile Manufacturing
2011,0353-0001,Clariant Corporation,Mt. Holly Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,"21 Deep Wells, 115 Shallow Wells, and Catawba River",River and Well,Catawba River (03-1),3050101,Mecklenburg,44.482,2,3.22,2/1/2011,3.22,Mix,Chemical
2011,0045-0001,Coats American,Sevier Finishing Plant,Industrial,Textile manufacturing,Armstrong Creek,Stream,Catawba River (03-1),3050101,McDowell,364,2,28,2/1/2011,28,Surface Water,Textile Manufacturing
2011,0382-0001,"Copland Industries, Inc","Copland Industries, Inc",Industrial,Textile manufacturing,Stoney Creek,Reservoir,Haw River (02-1),3030002,Alamance,17.52,2,1.26,2/1/2011,1.26,Surface Water,Textile Manufacturing
2011,0779-0001,Corning Incorporated,Corning - Wilmington Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"Wells 1,2,3,4 and 5",Well,Cape Fear River (02-3),3030007,New Hanover,111.14,2,7,2/1/2011,7,Groundwater,Metal/Plastic/Fiberglass
2011,0434-0001,"Dak Monomers, LLC",DAK Americas - Cape Fear Site,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River,River,Cape Fear River (02-3),3030005,Brunswick,1795.8,2,137.76,2/1/2011,137.76,Surface Water,Chemical
2011,0055-0001,"Delta Apparel, Inc.","Delta Apparel, Inc.",Industrial,Textile manufacturing,Catawba River,River,South Fork Catawba River (03-2),3030004,Catawba,348.22,2,26.152,2/1/2011,26.152,Surface Water,Textile Manufacturing
2011,0059-0003,Dupont,Dupont Company - Fayetteville,Industrial,Chemical/Pharmaceutical manufacturing/processing,Cape Fear River and DERC Clubhouse,River and Well,Cape Fear River (02-3),3030005,Bladen,3914.838,2,241.892,2/1/2011,241.892,Mix,Chemical
2011,0141-0001,Elementis Chromium L.P.,Elementis Chromium Castle Hayne Plant,Industrial,Metal/Plastic/Fiberglass manufacturing,"PW-7,8,9 and Intake Canal",River and Well,Northeast Cape Fear River (02-5),3030007,New Hanover,440.124,2,34.16,2/1/2011,34.16,Mix,Metal/Plastic/Fiberglass
2011,0818-0001,Elkay Manufacturing,Elkay Plumbing Products Company,Industrial,Metal/Plastic/Fiberglass manufacturing,"Pumps 1,2,3 and 4",Well,Lumber River (09-1),3040203,Robeson,2.86,2,0.22,2/1/2011,0.22,Groundwater,Metal/Plastic/Fiberglass
2011,0807-0001,Gavilon Fertizer,Gavilon Fertilizer - Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,Northeast Cape Fear River,River,Cape Fear River (02-3),3030007,New Hanover,8.64,2,0,2/1/2011,0,Surface Water,Chemical
2011,0296-0001,General Electric Company,GE Wilmington,Industrial,Chemical/Pharmaceutical manufacturing/processing,19 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,152.227,2,10.976,2/1/2011,10.976,Groundwater,Chemical
2011,0066-0001,International Paper,Riegelwood Mill,Industrial,Wood/Paper products,Lower Cape Fear River,River,Cape Fear River (02-3),3030005,Columbus,12347.91,2,932.96,2/1/2011,932.96,Surface Water,Wood & Paper Products
2011,0358-0002,Invista Sarl,"Invista, Sarl",Industrial,Textile manufacturing,5 Wells,Well,Cape Fear River (02-3),3030007,New Hanover,359.987,2,32.48,2/1/2011,32.48,Groundwater,Textile Manufacturing
2011,0670-0001,Jackson Paper Manufacturing Company,Jackson Paper Manufacturing Company,Industrial,Wood/Paper products,Scotts Creek,Stream,Tuskasegee River (07-2),6010203,Jackson,44.065,2,3.65,2/1/2011,3.65,Surface Water,Wood & Paper Products
2011,0037-0001,Kapston Kraft Paper Corp.,Roanoke Rapids Mill,Industrial,Wood/Paper products,Roanoke River,River,Roanoke River (14-1),3010107,Halifax,6309.65,2,389.2,2/1/2011,389.2,Surface Water,Wood & Paper Products
2011,0001-0001,Lousiana Pacific Corporation,Lousiana Pacific Corporation,Industrial,Wood/Paper products,Yadkin River,River,Yadkin River (18-1),3040101,Wilkes,742.706,2,68.88,2/1/2011,68.88,Surface Water,Wood & Paper Products
2011,0720-0001,Nucor Corporation,Nucor Steel,Industrial,Metal/Plastic/Fiberglass manufacturing,Fire Pump and 9 Wells,Well and Pond,Chowan River (04-1),3010203,Hertford,336.258,2,22.596,2/1/2011,22.596,Surface Water,Metal/Plastic/Fiberglass
2011,0142-0001,Occidental Chemical Corp.,Castle Hayne Plant,Industrial,Chemical/Pharmaceutical manufacturing/processing,26 Wells,Well,Northeast Cape Fear River (02-5),3030007,New Hanover,29.009,2,1.988,2/1/2011,1.988,Groundwater,Chemical
2011,0230-0002,"Perdue Farms, Inc.",Cofield Facility,Industrial,Animal processing,3 Wells,Well,Chowan River (04-1),3010203,Hertford,389.381,2,47.544,2/1/2011,47.544,Groundwater,Food
